"All Caps", "Occurrences", "Initials", "Occurrences", "Lowercases", "Occurrences"
"", "", "", "", "ègne", "1"
"", "", "", "", "stée", "1"
"", "", "", "", "etia", "1"
"", "", "", "", "peri", "1"
"", "", "", "", "runt", "1"
"", "", "", "", "evée", "1"
"", "", "", "", "etés", "1"
"", "", "", "", "péra", "1"
"", "", "", "", "chit", "1"
"", "", "", "", "corb", "1"
"", "", "", "", "cits", "1"
"", "", "", "", "oiss", "1"
"", "", "", "", "ocre", "1"
